date;Ticker;open;high;low;close;volume;Headline_ing;Headline_esp;Label
26/05/2015;A;42.48;42.63;41.985;42.06;1919645;googul Claroty and Check Point #Software Technologies Partner to Secure Industrial Control #Networks googul.xyz;googul Claroty y Check Point #Software Technologies se asocian para proteger las #redes de control industrial googul.xyz;0
27/05/2015;A;42.27;42.93;42.1;42.61;2507443;Caleb Reed Wiki - Caleb Reed Biography Caleb Reed a 17-year-old boy at North High School Mather High School talked about the traumatic experience of the Education Board with officers at his school weeks ago at a press conference with public officials prior to a $ 33 vote.;Caleb Reed Wiki - Biografía de Caleb Reed Caleb Reed, un chico de 17 años de North High School Mather High School, habló sobre la experiencia traumática de la Junta de Educación con funcionarios en su escuela hace semanas en una conferencia de prensa con funcionarios públicos antes de una votación de $33.;1
28/05/2015;A;42.45;42.71;41.35;41.75;3347403;googul Claroty and Check Point #Software Technologies Partner to Secure Industrial Control #Networks googul.xyz;googul Claroty y Check Point #Software Technologies se asocian para proteger las #redes de control industrial googul.xyz;0
29/05/2015;A;41.79;41.83;40.82;41.19;5022554;googul Claroty and Check Point #Software Technologies Partner to Secure Industrial Control #Networks googul.xyz;googul Claroty y Check Point #Software Technologies se asocian para proteger las #redes de control industrial googul.xyz;0
1/06/2015;A;41.43;41.43;40.85;40.92;2440065;googul Claroty and Check Point #Software Technologies Partner to Secure Industrial Control #Networks googul.xyz;googul Claroty y Check Point #Software Technologies se asocian para proteger las #redes de control industrial googul.xyz;0
2/06/2015;A;40.94;41.14;40.67;41.11;2947454;Caleb Reed Wiki - Caleb Reed Biography Caleb Reed a 17-year-old boy at North High School Mather High School talked about the traumatic experience of the Education Board with officers at his school weeks ago at a press conference with public officials prior to a $ 33 vote.;Caleb Reed Wiki - Biografía de Caleb Reed Caleb Reed, un chico de 17 años de North High School Mather High School, habló sobre la experiencia traumática de la Junta de Educación con funcionarios en su escuela hace semanas en una conferencia de prensa con funcionarios públicos antes de una votación de $33.;1
3/06/2015;A;41.31;41.36;40.94;41.1;2722286;googul Claroty and Check Point #Software Technologies Partner to Secure Industrial Control #Networks googul.xyz;googul Claroty y Check Point #Software Technologies se asocian para proteger las #redes de control industrial googul.xyz;0
4/06/2015;A;40.89;41.08;40.01;40.54;4091870;googul Claroty and Check Point #Software Technologies Partner to Secure Industrial Control #Networks googul.xyz;googul Claroty y Check Point #Software Technologies se asocian para proteger las #redes de control industrial googul.xyz;0
5/06/2015;A;40.54;40.67;40.2;40.31;1760467;googul Claroty and Check Point #Software Technologies Partner to Secure Industrial Control #Networks googul.xyz;googul Claroty y Check Point #Software Technologies se asocian para proteger las #redes de control industrial googul.xyz;0
8/06/2015;A;40.26;40.35;39.91;39.95;1353411;googul Claroty and Check Point #Software Technologies Partner to Secure Industrial Control #Networks googul.xyz;googul Claroty y Check Point #Software Technologies se asocian para proteger las #redes de control industrial googul.xyz;0
9/06/2015;A;39.93;40.33;39.8303;40.12;1439015;Caleb Reed Wiki - Caleb Reed Biography Caleb Reed a 17-year-old boy at North High School Mather High School talked about the traumatic experience of the Education Board with officers at his school weeks ago at a press conference with public officials prior to a $ 33 vote.;Caleb Reed Wiki - Biografía de Caleb Reed Caleb Reed, un chico de 17 años de North High School Mather High School, habló sobre la experiencia traumática de la Junta de Educación con funcionarios en su escuela hace semanas en una conferencia de prensa con funcionarios públicos antes de una votación de $33.;1
10/06/2015;A;40.4;40.59;40.27;40.52;1789330;Caleb Reed Wiki - Caleb Reed Biography Caleb Reed a 17-year-old boy at North High School Mather High School talked about the traumatic experience of the Education Board with officers at his school weeks ago at a press conference with public officials prior to a $ 33 vote.;Caleb Reed Wiki - Biografía de Caleb Reed Caleb Reed, un chico de 17 años de North High School Mather High School, habló sobre la experiencia traumática de la Junta de Educación con funcionarios en su escuela hace semanas en una conferencia de prensa con funcionarios públicos antes de una votación de $33.;1
11/06/2015;A;40.57;40.6;40.29;40.53;1576987;googul Claroty and Check Point #Software Technologies Partner to Secure Industrial Control #Networks googul.xyz;googul Claroty y Check Point #Software Technologies se asocian para proteger las #redes de control industrial googul.xyz;0
12/06/2015;A;40.33;40.49;39.735;39.84;2769551;googul Claroty and Check Point #Software Technologies Partner to Secure Industrial Control #Networks googul.xyz;googul Claroty y Check Point #Software Technologies se asocian para proteger las #redes de control industrial googul.xyz;0
15/06/2015;A;39.63;39.63;39.25;39.52;2361878;googul Claroty and Check Point #Software Technologies Partner to Secure Industrial Control #Networks googul.xyz;googul Claroty y Check Point #Software Technologies se asocian para proteger las #redes de control industrial googul.xyz;0
16/06/2015;A;39.59;39.81;39.38;39.79;1422563;Caleb Reed Wiki - Caleb Reed Biography Caleb Reed a 17-year-old boy at North High School Mather High School talked about the traumatic experience of the Education Board with officers at his school weeks ago at a press conference with public officials prior to a $ 33 vote.;Caleb Reed Wiki - Biografía de Caleb Reed Caleb Reed, un chico de 17 años de North High School Mather High School, habló sobre la experiencia traumática de la Junta de Educación con funcionarios en su escuela hace semanas en una conferencia de prensa con funcionarios públicos antes de una votación de $33.;1
17/06/2015;A;39.76;39.8;39.32;39.6;1519421;googul Claroty and Check Point #Software Technologies Partner to Secure Industrial Control #Networks googul.xyz;googul Claroty y Check Point #Software Technologies se asocian para proteger las #redes de control industrial googul.xyz;0
18/06/2015;A;39.8;40.055;39.72;39.9;1865267;Caleb Reed Wiki - Caleb Reed Biography Caleb Reed a 17-year-old boy at North High School Mather High School talked about the traumatic experience of the Education Board with officers at his school weeks ago at a press conference with public officials prior to a $ 33 vote.;Caleb Reed Wiki - Biografía de Caleb Reed Caleb Reed, un chico de 17 años de North High School Mather High School, habló sobre la experiencia traumática de la Junta de Educación con funcionarios en su escuela hace semanas en una conferencia de prensa con funcionarios públicos antes de una votación de $33.;1
19/06/2015;A;39.8;39.94;39.49;39.49;2658779;googul Claroty and Check Point #Software Technologies Partner to Secure Industrial Control #Networks googul.xyz;googul Claroty y Check Point #Software Technologies se asocian para proteger las #redes de control industrial googul.xyz;0
22/06/2015;A;39.81;40.01;39.73;39.81;3909250;googul Claroty and Check Point #Software Technologies Partner to Secure Industrial Control #Networks googul.xyz;googul Claroty y Check Point #Software Technologies se asocian para proteger las #redes de control industrial googul.xyz;0
23/06/2015;A;39.89;39.95;39.42;39.6;2053553;googul Claroty and Check Point #Software Technologies Partner to Secure Industrial Control #Networks googul.xyz;googul Claroty y Check Point #Software Technologies se asocian para proteger las #redes de control industrial googul.xyz;0
24/06/2015;A;39.47;40.45;39.025;40.19;6127695;Caleb Reed Wiki - Caleb Reed Biography Caleb Reed a 17-year-old boy at North High School Mather High School talked about the traumatic experience of the Education Board with officers at his school weeks ago at a press conference with public officials prior to a $ 33 vote.;Caleb Reed Wiki - Biografía de Caleb Reed Caleb Reed, un chico de 17 años de North High School Mather High School, habló sobre la experiencia traumática de la Junta de Educación con funcionarios en su escuela hace semanas en una conferencia de prensa con funcionarios públicos antes de una votación de $33.;1
25/06/2015;A;39.8;40.52;39.38;40.05;5265822;Caleb Reed Wiki - Caleb Reed Biography Caleb Reed a 17-year-old boy at North High School Mather High School talked about the traumatic experience of the Education Board with officers at his school weeks ago at a press conference with public officials prior to a $ 33 vote.;Caleb Reed Wiki - Biografía de Caleb Reed Caleb Reed, un chico de 17 años de North High School Mather High School, habló sobre la experiencia traumática de la Junta de Educación con funcionarios en su escuela hace semanas en una conferencia de prensa con funcionarios públicos antes de una votación de $33.;1
26/06/2015;A;40;40.17;39.775;40.02;3350458;Caleb Reed Wiki - Caleb Reed Biography Caleb Reed a 17-year-old boy at North High School Mather High School talked about the traumatic experience of the Education Board with officers at his school weeks ago at a press conference with public officials prior to a $ 33 vote.;Caleb Reed Wiki - Biografía de Caleb Reed Caleb Reed, un chico de 17 años de North High School Mather High School, habló sobre la experiencia traumática de la Junta de Educación con funcionarios en su escuela hace semanas en una conferencia de prensa con funcionarios públicos antes de una votación de $33.;1
29/06/2015;A;39.6;39.8;38.74;38.74;2516360;googul Claroty and Check Point #Software Technologies Partner to Secure Industrial Control #Networks googul.xyz;googul Claroty y Check Point #Software Technologies se asocian para proteger las #redes de control industrial googul.xyz;0
30/06/2015;A;39.08;39.19;38.48;38.58;3037436;googul Claroty and Check Point #Software Technologies Partner to Secure Industrial Control #Networks googul.xyz;googul Claroty y Check Point #Software Technologies se asocian para proteger las #redes de control industrial googul.xyz;0
1/07/2015;A;38.89;39.295;38.75;39.26;4486572;Caleb Reed Wiki - Caleb Reed Biography Caleb Reed a 17-year-old boy at North High School Mather High School talked about the traumatic experience of the Education Board with officers at his school weeks ago at a press conference with public officials prior to a $ 33 vote.;Caleb Reed Wiki - Biografía de Caleb Reed Caleb Reed, un chico de 17 años de North High School Mather High School, habló sobre la experiencia traumática de la Junta de Educación con funcionarios en su escuela hace semanas en una conferencia de prensa con funcionarios públicos antes de una votación de $33.;1
2/07/2015;A;39.36;39.64;39.15;39.58;2160799;Caleb Reed Wiki - Caleb Reed Biography Caleb Reed a 17-year-old boy at North High School Mather High School talked about the traumatic experience of the Education Board with officers at his school weeks ago at a press conference with public officials prior to a $ 33 vote.;Caleb Reed Wiki - Biografía de Caleb Reed Caleb Reed, un chico de 17 años de North High School Mather High School, habló sobre la experiencia traumática de la Junta de Educación con funcionarios en su escuela hace semanas en una conferencia de prensa con funcionarios públicos antes de una votación de $33.;1
6/07/2015;A;39.11;39.66;39.08;39.36;2509428;Caleb Reed Wiki - Caleb Reed Biography Caleb Reed a 17-year-old boy at North High School Mather High School talked about the traumatic experience of the Education Board with officers at his school weeks ago at a press conference with public officials prior to a $ 33 vote.;Caleb Reed Wiki - Biografía de Caleb Reed Caleb Reed, un chico de 17 años de North High School Mather High School, habló sobre la experiencia traumática de la Junta de Educación con funcionarios en su escuela hace semanas en una conferencia de prensa con funcionarios públicos antes de una votación de $33.;1
7/07/2015;A;39.53;39.79;39.1359;39.79;2927761;Caleb Reed Wiki - Caleb Reed Biography Caleb Reed a 17-year-old boy at North High School Mather High School talked about the traumatic experience of the Education Board with officers at his school weeks ago at a press conference with public officials prior to a $ 33 vote.;Caleb Reed Wiki - Biografía de Caleb Reed Caleb Reed, un chico de 17 años de North High School Mather High School, habló sobre la experiencia traumática de la Junta de Educación con funcionarios en su escuela hace semanas en una conferencia de prensa con funcionarios públicos antes de una votación de $33.;1
8/07/2015;A;39.48;39.48;38.71;38.75;3390976;googul Claroty and Check Point #Software Technologies Partner to Secure Industrial Control #Networks googul.xyz;googul Claroty y Check Point #Software Technologies se asocian para proteger las #redes de control industrial googul.xyz;0
9/07/2015;A;39.27;39.33;38.91;38.92;2237945;googul Claroty and Check Point #Software Technologies Partner to Secure Industrial Control #Networks googul.xyz;googul Claroty y Check Point #Software Technologies se asocian para proteger las #redes de control industrial googul.xyz;0
10/07/2015;A;39.29;39.44;39.155;39.4;2107093;Caleb Reed Wiki - Caleb Reed Biography Caleb Reed a 17-year-old boy at North High School Mather High School talked about the traumatic experience of the Education Board with officers at his school weeks ago at a press conference with public officials prior to a $ 33 vote.;Caleb Reed Wiki - Biografía de Caleb Reed Caleb Reed, un chico de 17 años de North High School Mather High School, habló sobre la experiencia traumática de la Junta de Educación con funcionarios en su escuela hace semanas en una conferencia de prensa con funcionarios públicos antes de una votación de $33.;1
13/07/2015;A;39.72;40;39.54;39.96;1579730;Caleb Reed Wiki - Caleb Reed Biography Caleb Reed a 17-year-old boy at North High School Mather High School talked about the traumatic experience of the Education Board with officers at his school weeks ago at a press conference with public officials prior to a $ 33 vote.;Caleb Reed Wiki - Biografía de Caleb Reed Caleb Reed, un chico de 17 años de North High School Mather High School, habló sobre la experiencia traumática de la Junta de Educación con funcionarios en su escuela hace semanas en una conferencia de prensa con funcionarios públicos antes de una votación de $33.;1
14/07/2015;A;40.05;40.66;39.89;40.49;2801301;Caleb Reed Wiki - Caleb Reed Biography Caleb Reed a 17-year-old boy at North High School Mather High School talked about the traumatic experience of the Education Board with officers at his school weeks ago at a press conference with public officials prior to a $ 33 vote.;Caleb Reed Wiki - Biografía de Caleb Reed Caleb Reed, un chico de 17 años de North High School Mather High School, habló sobre la experiencia traumática de la Junta de Educación con funcionarios en su escuela hace semanas en una conferencia de prensa con funcionarios públicos antes de una votación de $33.;1
15/07/2015;A;40.42;40.52;40.02;40.13;2247745;googul Claroty and Check Point #Software Technologies Partner to Secure Industrial Control #Networks googul.xyz;googul Claroty y Check Point #Software Technologies se asocian para proteger las #redes de control industrial googul.xyz;0
16/07/2015;A;40.36;40.44;40.12;40.34;1826485;googul Claroty and Check Point #Software Technologies Partner to Secure Industrial Control #Networks googul.xyz;googul Claroty y Check Point #Software Technologies se asocian para proteger las #redes de control industrial googul.xyz;0
17/07/2015;A;40.2;40.33;39.84;39.95;2412373;googul Claroty and Check Point #Software Technologies Partner to Secure Industrial Control #Networks googul.xyz;googul Claroty y Check Point #Software Technologies se asocian para proteger las #redes de control industrial googul.xyz;0
20/07/2015;A;40.06;40.13;39.95;40.06;1155252;googul Claroty and Check Point #Software Technologies Partner to Secure Industrial Control #Networks googul.xyz;googul Claroty y Check Point #Software Technologies se asocian para proteger las #redes de control industrial googul.xyz;0
21/07/2015;A;39.97;40.01;39.54;39.57;1160904;googul Claroty and Check Point #Software Technologies Partner to Secure Industrial Control #Networks googul.xyz;googul Claroty y Check Point #Software Technologies se asocian para proteger las #redes de control industrial googul.xyz;0
22/07/2015;A;39.29;40.42;39.29;40.33;2949376;Caleb Reed Wiki - Caleb Reed Biography Caleb Reed a 17-year-old boy at North High School Mather High School talked about the traumatic experience of the Education Board with officers at his school weeks ago at a press conference with public officials prior to a $ 33 vote.;Caleb Reed Wiki - Biografía de Caleb Reed Caleb Reed, un chico de 17 años de North High School Mather High School, habló sobre la experiencia traumática de la Junta de Educación con funcionarios en su escuela hace semanas en una conferencia de prensa con funcionarios públicos antes de una votación de $33.;1
23/07/2015;A;40.37;40.37;40.01;40.25;1708801;googul Claroty and Check Point #Software Technologies Partner to Secure Industrial Control #Networks googul.xyz;googul Claroty y Check Point #Software Technologies se asocian para proteger las #redes de control industrial googul.xyz;0
24/07/2015;A;40.11;40.17;39.22;39.31;1844946;googul Claroty and Check Point #Software Technologies Partner to Secure Industrial Control #Networks googul.xyz;googul Claroty y Check Point #Software Technologies se asocian para proteger las #redes de control industrial googul.xyz;0
27/07/2015;A;39.04;39.65;38.61;39.61;5261424;Caleb Reed Wiki - Caleb Reed Biography Caleb Reed a 17-year-old boy at North High School Mather High School talked about the traumatic experience of the Education Board with officers at his school weeks ago at a press conference with public officials prior to a $ 33 vote.;Caleb Reed Wiki - Biografía de Caleb Reed Caleb Reed, un chico de 17 años de North High School Mather High School, habló sobre la experiencia traumática de la Junta de Educación con funcionarios en su escuela hace semanas en una conferencia de prensa con funcionarios públicos antes de una votación de $33.;1
28/07/2015;A;40;40.47;39.5;40.45;2768225;Caleb Reed Wiki - Caleb Reed Biography Caleb Reed a 17-year-old boy at North High School Mather High School talked about the traumatic experience of the Education Board with officers at his school weeks ago at a press conference with public officials prior to a $ 33 vote.;Caleb Reed Wiki - Biografía de Caleb Reed Caleb Reed, un chico de 17 años de North High School Mather High School, habló sobre la experiencia traumática de la Junta de Educación con funcionarios en su escuela hace semanas en una conferencia de prensa con funcionarios públicos antes de una votación de $33.;1
29/07/2015;A;40.5;40.73;40.24;40.4;2014066;googul Claroty and Check Point #Software Technologies Partner to Secure Industrial Control #Networks googul.xyz;googul Claroty y Check Point #Software Technologies se asocian para proteger las #redes de control industrial googul.xyz;0
30/07/2015;A;40.26;41.05;40.07;40.97;2440415;Caleb Reed Wiki - Caleb Reed Biography Caleb Reed a 17-year-old boy at North High School Mather High School talked about the traumatic experience of the Education Board with officers at his school weeks ago at a press conference with public officials prior to a $ 33 vote.;Caleb Reed Wiki - Biografía de Caleb Reed Caleb Reed, un chico de 17 años de North High School Mather High School, habló sobre la experiencia traumática de la Junta de Educación con funcionarios en su escuela hace semanas en una conferencia de prensa con funcionarios públicos antes de una votación de $33.;1
31/07/2015;A;41.05;41.14;40.78;40.95;2247715;googul Claroty and Check Point #Software Technologies Partner to Secure Industrial Control #Networks googul.xyz;googul Claroty y Check Point #Software Technologies se asocian para proteger las #redes de control industrial googul.xyz;0
3/08/2015;A;40.92;41.13;40.58;41;2104591;Caleb Reed Wiki - Caleb Reed Biography Caleb Reed a 17-year-old boy at North High School Mather High School talked about the traumatic experience of the Education Board with officers at his school weeks ago at a press conference with public officials prior to a $ 33 vote.;Caleb Reed Wiki - Biografía de Caleb Reed Caleb Reed, un chico de 17 años de North High School Mather High School, habló sobre la experiencia traumática de la Junta de Educación con funcionarios en su escuela hace semanas en una conferencia de prensa con funcionarios públicos antes de una votación de $33.;1
4/08/2015;A;40.94;41.35;40.55;40.62;1448062;googul Claroty and Check Point #Software Technologies Partner to Secure Industrial Control #Networks googul.xyz;googul Claroty y Check Point #Software Technologies se asocian para proteger las #redes de control industrial googul.xyz;0
5/08/2015;A;40.94;41.19;40.69;40.72;949479;googul Claroty and Check Point #Software Technologies Partner to Secure Industrial Control #Networks googul.xyz;googul Claroty y Check Point #Software Technologies se asocian para proteger las #redes de control industrial googul.xyz;0
6/08/2015;A;40.95;40.96;39.91;40.12;1932226;googul Claroty and Check Point #Software Technologies Partner to Secure Industrial Control #Networks googul.xyz;googul Claroty y Check Point #Software Technologies se asocian para proteger las #redes de control industrial googul.xyz;0
7/08/2015;A;40.14;40.2099;39.63;39.99;1513076;googul Claroty and Check Point #Software Technologies Partner to Secure Industrial Control #Networks googul.xyz;googul Claroty y Check Point #Software Technologies se asocian para proteger las #redes de control industrial googul.xyz;0
10/08/2015;A;40.24;40.64;40.16;40.47;1554542;Caleb Reed Wiki - Caleb Reed Biography Caleb Reed a 17-year-old boy at North High School Mather High School talked about the traumatic experience of the Education Board with officers at his school weeks ago at a press conference with public officials prior to a $ 33 vote.;Caleb Reed Wiki - Biografía de Caleb Reed Caleb Reed, un chico de 17 años de North High School Mather High School, habló sobre la experiencia traumática de la Junta de Educación con funcionarios en su escuela hace semanas en una conferencia de prensa con funcionarios públicos antes de una votación de $33.;1
11/08/2015;A;40.19;40.19;39.3;39.42;1575708;googul Claroty and Check Point #Software Technologies Partner to Secure Industrial Control #Networks googul.xyz;googul Claroty y Check Point #Software Technologies se asocian para proteger las #redes de control industrial googul.xyz;0
12/08/2015;A;39.05;39.11;38.27;38.89;3440282;googul Claroty and Check Point #Software Technologies Partner to Secure Industrial Control #Networks googul.xyz;googul Claroty y Check Point #Software Technologies se asocian para proteger las #redes de control industrial googul.xyz;0
13/08/2015;A;38.94;38.94;38.46;38.56;2848895;googul Claroty and Check Point #Software Technologies Partner to Secure Industrial Control #Networks googul.xyz;googul Claroty y Check Point #Software Technologies se asocian para proteger las #redes de control industrial googul.xyz;0
14/08/2015;A;38.62;38.73;38.32;38.65;2632739;Caleb Reed Wiki - Caleb Reed Biography Caleb Reed a 17-year-old boy at North High School Mather High School talked about the traumatic experience of the Education Board with officers at his school weeks ago at a press conference with public officials prior to a $ 33 vote.;Caleb Reed Wiki - Biografía de Caleb Reed Caleb Reed, un chico de 17 años de North High School Mather High School, habló sobre la experiencia traumática de la Junta de Educación con funcionarios en su escuela hace semanas en una conferencia de prensa con funcionarios públicos antes de una votación de $33.;1
17/08/2015;A;38.36;39.015;38.12;38.82;3302058;Caleb Reed Wiki - Caleb Reed Biography Caleb Reed a 17-year-old boy at North High School Mather High School talked about the traumatic experience of the Education Board with officers at his school weeks ago at a press conference with public officials prior to a $ 33 vote.;Caleb Reed Wiki - Biografía de Caleb Reed Caleb Reed, un chico de 17 años de North High School Mather High School, habló sobre la experiencia traumática de la Junta de Educación con funcionarios en su escuela hace semanas en una conferencia de prensa con funcionarios públicos antes de una votación de $33.;1
18/08/2015;A;39.11;40.35;39;39.02;6416891;googul Claroty and Check Point #Software Technologies Partner to Secure Industrial Control #Networks googul.xyz;googul Claroty y Check Point #Software Technologies se asocian para proteger las #redes de control industrial googul.xyz;0
19/08/2015;A;38.69;38.805;38.3;38.4;2730429;googul Claroty and Check Point #Software Technologies Partner to Secure Industrial Control #Networks googul.xyz;googul Claroty y Check Point #Software Technologies se asocian para proteger las #redes de control industrial googul.xyz;0
20/08/2015;A;38.01;38.31;37.5;37.51;2145028;googul Claroty and Check Point #Software Technologies Partner to Secure Industrial Control #Networks googul.xyz;googul Claroty y Check Point #Software Technologies se asocian para proteger las #redes de control industrial googul.xyz;0
21/08/2015;A;37.13;37.495;36.175;36.23;3828206;googul Claroty and Check Point #Software Technologies Partner to Secure Industrial Control #Networks googul.xyz;googul Claroty y Check Point #Software Technologies se asocian para proteger las #redes de control industrial googul.xyz;0
24/08/2015;A;33.87;36.01;33.57;34.68;4114990;Caleb Reed Wiki - Caleb Reed Biography Caleb Reed a 17-year-old boy at North High School Mather High School talked about the traumatic experience of the Education Board with officers at his school weeks ago at a press conference with public officials prior to a $ 33 vote.;Caleb Reed Wiki - Biografía de Caleb Reed Caleb Reed, un chico de 17 años de North High School Mather High School, habló sobre la experiencia traumática de la Junta de Educación con funcionarios en su escuela hace semanas en una conferencia de prensa con funcionarios públicos antes de una votación de $33.;1
25/08/2015;A;35.68;36.17;34.3;34.36;3802732;googul Claroty and Check Point #Software Technologies Partner to Secure Industrial Control #Networks googul.xyz;googul Claroty y Check Point #Software Technologies se asocian para proteger las #redes de control industrial googul.xyz;0
26/08/2015;A;35.36;35.7;34.47;35.62;3233814;Caleb Reed Wiki - Caleb Reed Biography Caleb Reed a 17-year-old boy at North High School Mather High School talked about the traumatic experience of the Education Board with officers at his school weeks ago at a press conference with public officials prior to a $ 33 vote.;Caleb Reed Wiki - Biografía de Caleb Reed Caleb Reed, un chico de 17 años de North High School Mather High School, habló sobre la experiencia traumática de la Junta de Educación con funcionarios en su escuela hace semanas en una conferencia de prensa con funcionarios públicos antes de una votación de $33.;1
27/08/2015;A;36.17;36.67;35.89;36.64;2406297;Caleb Reed Wiki - Caleb Reed Biography Caleb Reed a 17-year-old boy at North High School Mather High School talked about the traumatic experience of the Education Board with officers at his school weeks ago at a press conference with public officials prior to a $ 33 vote.;Caleb Reed Wiki - Biografía de Caleb Reed Caleb Reed, un chico de 17 años de North High School Mather High School, habló sobre la experiencia traumática de la Junta de Educación con funcionarios en su escuela hace semanas en una conferencia de prensa con funcionarios públicos antes de una votación de $33.;1
28/08/2015;A;36.45;36.66;36.15;36.51;1783861;Caleb Reed Wiki - Caleb Reed Biography Caleb Reed a 17-year-old boy at North High School Mather High School talked about the traumatic experience of the Education Board with officers at his school weeks ago at a press conference with public officials prior to a $ 33 vote.;Caleb Reed Wiki - Biografía de Caleb Reed Caleb Reed, un chico de 17 años de North High School Mather High School, habló sobre la experiencia traumática de la Junta de Educación con funcionarios en su escuela hace semanas en una conferencia de prensa con funcionarios públicos antes de una votación de $33.;1
31/08/2015;A;36.44;36.5525;35.95;36.31;2554666;googul Claroty and Check Point #Software Technologies Partner to Secure Industrial Control #Networks googul.xyz;googul Claroty y Check Point #Software Technologies se asocian para proteger las #redes de control industrial googul.xyz;0
1/09/2015;A;35.3;35.58;34.57;34.75;2954093;googul Claroty and Check Point #Software Technologies Partner to Secure Industrial Control #Networks googul.xyz;googul Claroty y Check Point #Software Technologies se asocian para proteger las #redes de control industrial googul.xyz;0
2/09/2015;A;35.41;35.53;34.88;35.53;2119191;Caleb Reed Wiki - Caleb Reed Biography Caleb Reed a 17-year-old boy at North High School Mather High School talked about the traumatic experience of the Education Board with officers at his school weeks ago at a press conference with public officials prior to a $ 33 vote.;Caleb Reed Wiki - Biografía de Caleb Reed Caleb Reed, un chico de 17 años de North High School Mather High School, habló sobre la experiencia traumática de la Junta de Educación con funcionarios en su escuela hace semanas en una conferencia de prensa con funcionarios públicos antes de una votación de $33.;1
3/09/2015;A;35.61;36.12;35.525;35.75;2140822;Caleb Reed Wiki - Caleb Reed Biography Caleb Reed a 17-year-old boy at North High School Mather High School talked about the traumatic experience of the Education Board with officers at his school weeks ago at a press conference with public officials prior to a $ 33 vote.;Caleb Reed Wiki - Biografía de Caleb Reed Caleb Reed, un chico de 17 años de North High School Mather High School, habló sobre la experiencia traumática de la Junta de Educación con funcionarios en su escuela hace semanas en una conferencia de prensa con funcionarios públicos antes de una votación de $33.;1
4/09/2015;A;35.04;35.51;34.9;35.06;2819027;Caleb Reed Wiki - Caleb Reed Biography Caleb Reed a 17-year-old boy at North High School Mather High School talked about the traumatic experience of the Education Board with officers at his school weeks ago at a press conference with public officials prior to a $ 33 vote.;Caleb Reed Wiki - Biografía de Caleb Reed Caleb Reed, un chico de 17 años de North High School Mather High School, habló sobre la experiencia traumática de la Junta de Educación con funcionarios en su escuela hace semanas en una conferencia de prensa con funcionarios públicos antes de una votación de $33.;1
8/09/2015;A;35.82;36.25;35.51;36.21;1787408;Caleb Reed Wiki - Caleb Reed Biography Caleb Reed a 17-year-old boy at North High School Mather High School talked about the traumatic experience of the Education Board with officers at his school weeks ago at a press conference with public officials prior to a $ 33 vote.;Caleb Reed Wiki - Biografía de Caleb Reed Caleb Reed, un chico de 17 años de North High School Mather High School, habló sobre la experiencia traumática de la Junta de Educación con funcionarios en su escuela hace semanas en una conferencia de prensa con funcionarios públicos antes de una votación de $33.;1
9/09/2015;A;36.5;36.8;35.44;35.54;1885293;googul Claroty and Check Point #Software Technologies Partner to Secure Industrial Control #Networks googul.xyz;googul Claroty y Check Point #Software Technologies se asocian para proteger las #redes de control industrial googul.xyz;0
10/09/2015;A;35.61;36.04;35.44;35.86;1628726;Caleb Reed Wiki - Caleb Reed Biography Caleb Reed a 17-year-old boy at North High School Mather High School talked about the traumatic experience of the Education Board with officers at his school weeks ago at a press conference with public officials prior to a $ 33 vote.;Caleb Reed Wiki - Biografía de Caleb Reed Caleb Reed, un chico de 17 años de North High School Mather High School, habló sobre la experiencia traumática de la Junta de Educación con funcionarios en su escuela hace semanas en una conferencia de prensa con funcionarios públicos antes de una votación de $33.;1
11/09/2015;A;35.66;35.96;35.44;35.96;1443721;Caleb Reed Wiki - Caleb Reed Biography Caleb Reed a 17-year-old boy at North High School Mather High School talked about the traumatic experience of the Education Board with officers at his school weeks ago at a press conference with public officials prior to a $ 33 vote.;Caleb Reed Wiki - Biografía de Caleb Reed Caleb Reed, un chico de 17 años de North High School Mather High School, habló sobre la experiencia traumática de la Junta de Educación con funcionarios en su escuela hace semanas en una conferencia de prensa con funcionarios públicos antes de una votación de $33.;1
14/09/2015;A;35.92;36.09;35.32;35.55;2223319;googul Claroty and Check Point #Software Technologies Partner to Secure Industrial Control #Networks googul.xyz;googul Claroty y Check Point #Software Technologies se asocian para proteger las #redes de control industrial googul.xyz;0
15/09/2015;A;35.75;36.295;35.51;36.15;1752721;Caleb Reed Wiki - Caleb Reed Biography Caleb Reed a 17-year-old boy at North High School Mather High School talked about the traumatic experience of the Education Board with officers at his school weeks ago at a press conference with public officials prior to a $ 33 vote.;Caleb Reed Wiki - Biografía de Caleb Reed Caleb Reed, un chico de 17 años de North High School Mather High School, habló sobre la experiencia traumática de la Junta de Educación con funcionarios en su escuela hace semanas en una conferencia de prensa con funcionarios públicos antes de una votación de $33.;1
16/09/2015;A;36.15;36.865;36.06;36.52;2130117;Caleb Reed Wiki - Caleb Reed Biography Caleb Reed a 17-year-old boy at North High School Mather High School talked about the traumatic experience of the Education Board with officers at his school weeks ago at a press conference with public officials prior to a $ 33 vote.;Caleb Reed Wiki - Biografía de Caleb Reed Caleb Reed, un chico de 17 años de North High School Mather High School, habló sobre la experiencia traumática de la Junta de Educación con funcionarios en su escuela hace semanas en una conferencia de prensa con funcionarios públicos antes de una votación de $33.;1
